Id,SalePrice
1694,186128.0
1695,168766.47
1696,262822.37
1697,171887.57
1698,352484.33
1699,320132.69
1700,240684.78
1701,258752.77
1702,262457.02
1703,261141.64
1704,299555.95
1705,241231.18
1706,467289.26
1707,219658.05
1708,220961.19
1709,293963.81
1710,226375.92
1711,268151.69
1712,237932.8
1713,247658.41
1714,225974.13
1715,199832.41
1716,176110.48
1717,164181.23
1718,140993.74
1719,202464.2
1720,258162.26
1721,163304.22
1722,125004.55
1723,151843.19
1724,214904.04
1725,226281.65
1726,189028.44
1727,168563.08
1728,184639.1
1729,166069.04
1730,162945.06
1731,122247.5
1732,134360.33
1733,127525.83
1734,130526.8
1735,131634.0
1736,118176.08
1737,367368.28
1738,213434.63
1739,269238.28
1740,189646.79
1741,181372.18
1742,176913.33
1743,176580.56
1744,314310.04
1745,248492.41
1746,269648.4
1747,220969.16
1748,207072.3
1749,162065.0
1750,150607.5
1751,231148.2
1752,122665.0
1753,148659.59
1754,223168.69
1755,164757.87
1756,121914.86
1757,120277.58
1758,145760.0
1759,178116.0
1760,157985.5
1761,155334.0
1762,167283.03
1763,162400.5
1764,120404.5
1765,174055.5
1766,172787.0
1767,202985.0
1768,137151.0
1769,170979.11
1770,137363.5
1771,136706.75
1772,142169.12
1773,142670.25
1774,133836.28
1775,130214.25
1776,117131.43
1777,118087.0
1778,127554.09
1779,116725.03
1780,178825.47
1781,131644.34
1782,101191.66
1783,131570.83
1784,99407.97
1785,113553.12
1786,151274.99
1787,164974.67
1788,62652.37
1789,96673.67
1790,89765.76
1791,166363.42
1792,154465.9
1793,138911.59
1794,141614.5
1795,137224.0
1796,120718.25
1797,116930.52
1798,124882.5
1799,115706.0
1800,126191.5
1801,131609.44
1802,161875.0
1803,153433.06
1804,141723.5
1805,135372.0
1806,110474.04
1807,154231.77
1808,125710.33
1809,126350.2
1810,141600.79
1811,115448.23
1812,120178.06
1813,122438.0
1814,103902.68
1815,58247.26
1816,103314.3
1817,125624.51
1818,138005.91
1819,116252.71
1820,84043.0
1821,125256.38
1822,152098.03
1823,67816.77
1824,135167.05
1825,135242.21
1826,103976.76
1827,109396.43
1828,136162.08
1829,110704.16
1830,148410.53
1831,177263.64
1832,108885.0
1833,151503.0
1834,131783.53
1835,181010.45
1836,129248.54
1837,102605.0
1838,138895.75
1839,91353.0
1840,171577.27
1841,149817.81
1842,91633.5
1843,138943.5
1844,139835.5
1845,143285.04
1846,148020.5
1847,148277.28
1848,66804.93
1849,120824.42
1850,125224.55
1851,148889.64
1852,125493.1
1853,128247.55
1854,171862.7
1855,144376.15
1856,214972.6
1857,162531.06
1858,136990.51
1859,124846.52
1860,152434.72
1861,124776.88
1862,273830.69
1863,272835.9
1864,272835.9
1865,322731.57
1866,329478.66
1867,248093.62
1868,305664.48
1869,193538.39
1870,257792.3
1871,246831.99
1872,171251.88
1873,226814.81
1874,140601.5
1875,209778.19
1876,195804.9
1877,200388.31
1878,213863.77
1879,134088.0
1880,137527.4
1881,239816.97
1882,257058.81
1883,197349.6
1884,216089.25
1885,260080.21
1886,298266.0
1887,188621.94
1888,284378.64
1889,166374.67
1890,136633.0
1891,141761.83
1892,112441.66
1893,137396.25
1894,128252.71
1895,147067.32
1896,123991.0
1897,120069.33
1898,108884.5
1899,129039.87
1900,151465.32
1901,166188.58
1902,124099.63
1903,228583.46
1904,134403.5
1905,181079.14
1906,152699.84
1907,219726.0
1908,115928.93
1909,136247.6
1910,126819.33
1911,201227.7
1912,264474.65
1913,149356.25
1914,70245.04
1915,318554.28
1916,74729.33
1917,257686.49
1918,136371.6
1919,155991.92
1920,154243.53
1921,408794.06
1922,324386.98
1923,205007.9
1924,239376.9
1925,223484.61
1926,379434.33
1927,138515.0
1928,157954.72
1929,128934.0
1930,124572.58
1931,138919.6
1932,135879.07
1933,168737.05
1934,184651.5
1935,178166.54
1936,191755.5
1937,182398.04
1938,163112.68
1939,239921.42
1940,204017.09
1941,176806.34
1942,191390.4
1943,201143.81
1944,308446.07
1945,368417.41
1946,168437.32
1947,314188.21
1948,174536.17
1949,245958.66
1950,177866.8
1951,268191.49
1952,244515.93
1953,161224.72
1954,212754.1
1955,127181.33
1956,279691.97
1957,169518.82
1958,314511.41
1959,139338.17
1960,113775.74
1961,123393.87
1962,93165.0
1963,102576.0
1964,109995.99
1965,152435.03
1966,160238.2
1967,292733.44
1968,400524.53
1969,370872.62
1970,445758.57
1971,433211.3
1972,368913.14
1973,267697.39
1974,309296.88
1975,471582.75
1976,275454.56
1977,354228.67
1978,376838.42
1979,331281.08
1980,192928.19
1981,340061.92
1982,237447.98
1983,221581.41
1984,169405.25
1985,200019.93
1986,209465.59
1987,176339.24
1988,178217.36
1989,185576.68
1990,217905.22
1991,217900.44
1992,212705.2
1993,173446.56
1994,254290.71
1995,180897.63
1996,249161.01
1997,332147.95
1998,336371.36
1999,252803.41
2000,304534.86
2001,268905.28
2002,236548.84
2003,259869.13
2004,280375.3
2005,230263.25
2006,221189.94
2007,252788.35
2008,218196.46
2009,187983.12
2010,191017.95
2011,152792.45
2012,181006.21
2013,182246.82
2014,186875.0
2015,194785.5
2016,192560.5
2017,204984.5
2018,123894.5
2019,134519.1
2020,121855.5
2021,116510.33
2022,184573.0
2023,152212.78
2024,210236.78
2025,358264.64
2026,185592.09
2027,151937.02
2028,156783.53
2029,175386.0
2030,287860.82
2031,261779.55
2032,275806.86
2033,276611.78
2034,168371.57
2035,203512.65
2036,195845.76
2037,203126.76
2038,305936.57
2039,207008.32
2040,404688.32
2041,280361.4
2042,201913.12
2043,165277.87
2044,169410.87
2045,239045.64
2046,136323.02
2047,154819.68
2048,131246.71
2049,135690.27
2050,178193.95
2051,106299.83
2052,133138.5
2053,140038.75
2054,90029.71
2055,157771.5
2056,125350.5
2057,127061.25
2058,215644.44
2059,126235.99
2060,156324.0
2061,179933.5
2062,133841.5
2063,111419.69
2064,141492.5
2065,123040.5
2066,168709.32
2067,119548.49
2068,139539.75
2069,85048.26
2070,113739.02
2071,96167.21
2072,137829.89
2073,135026.92
2074,180863.31
2075,145254.09
2076,122334.41
2077,148659.0
2078,129721.25
2079,129530.16
2080,116676.5
2081,122018.0
2082,131094.71
2083,146188.96
2084,112368.69
2085,128045.0
2086,110643.28
2087,120143.5
2088,107380.96
2089,89638.11
2090,132584.56
2091,130011.43
2092,144724.86
2093,136846.04
2094,145625.45
2095,152786.1
2096,89642.77
2097,99798.58
2098,148011.66
2099,60241.08
2100,107499.82
2101,131685.72
2102,145984.92
2103,107795.5
2104,129862.56
2105,130537.84
2106,82469.11
2107,248482.69
2108,119355.16
2109,116013.29
2110,123224.15
2111,159878.9
2112,135680.66
2113,118634.5
2114,112950.17
2115,146126.84
2116,112284.0
2117,145665.36
2118,116480.5
2119,107286.2
2120,110525.47
2121,94540.26
2122,101409.04
2123,93015.01
2124,198290.27
2125,132873.32
2126,169195.09
2127,156763.5
2128,128488.08
2129,105572.19
2130,143889.59
2131,159338.5
2132,115208.22
2133,113122.04
2134,114778.01
2135,103642.07
2136,84137.61
2137,116423.63
2138,135595.5
2139,148269.0
2140,135785.25
2141,140471.5
2142,132757.0
2143,140048.06
2144,112041.32
2145,135677.5
2146,153096.16
2147,161965.64
2148,125675.83
2149,134807.0
2150,239447.45
2151,140681.15
2152,175619.5
2153,154904.34
2154,109439.5
2155,129461.41
2156,215787.72
2157,240116.02
2158,227246.15
2159,211578.8
2160,172035.88
2161,261571.47
2162,478783.81
2163,343763.53
2164,254555.04
2165,177394.4
2166,145704.5
2167,198201.73
2168,210665.74
2169,195116.41
2170,219581.78
2171,144668.36
2172,139757.5
2173,155168.77
2174,239149.3
2175,318939.29
2176,319167.67
2177,256537.53
2178,226262.43
2179,147006.0
2180,195245.0
2181,191534.91
2182,226410.43
2183,194107.15
2184,136956.0
2185,133240.0
2186,142643.61
2187,139600.0
2188,155964.61
2189,186553.82
2190,85605.0
2191,87283.5
2192,91498.97
2193,96563.5
2194,100610.64
2195,114190.58
2196,105448.43
2197,108830.41
2198,162044.6
2199,160569.28
2200,128014.08
2201,129273.1
2202,192858.85
2203,173210.49
2204,168774.5
2205,114746.87
2206,130272.47
2207,229074.44
2208,229987.95
2209,203051.18
2210,125316.42
2211,113077.75
2212,114124.8
2213,103150.0
2214,141007.0
2215,105219.43
2216,146316.14
2217,71598.14
2218,97882.23
2219,79349.26
2220,86023.45
2221,324773.42
2222,253442.34
2223,265279.99
2224,211347.46
2225,141801.14
2226,183183.5
2227,192974.9
2228,280879.87
2229,243335.64
2230,162055.81
2231,210368.32
2232,182059.82
2233,174380.32
2234,257705.56
2235,202511.0
2236,279003.33
2237,339538.85
2238,205239.65
2239,124022.55
2240,167681.9
2241,151731.59
2242,134807.35
2243,134372.89
2244,96375.0
2245,93383.5
2246,141083.5
2247,104816.1
2248,125710.0
2249,126773.0
2250,137896.5
2251,121735.44
2252,179938.5
2253,152228.15
2254,179846.63
2255,193750.65
2256,182009.02
2257,198823.8
2258,174002.62
2259,179070.14
2260,148088.5
2261,190748.06
2262,218768.18
2263,323018.18
2264,436378.31
2265,178342.5
2266,277964.04
2267,350829.87
2268,378403.81
2269,166520.21
2270,181728.37
2271,242646.88
2272,197839.0
2273,160520.72
2274,173044.0
2275,162461.0
2276,173832.28
2277,181807.9
2278,159914.46
2279,120205.16
2280,118310.48
2281,176839.24
2282,175193.16
2283,97012.5
2284,106652.83
2285,155280.8
2286,128650.93
2287,336371.45
2288,265716.92
2289,391103.16
2290,427970.83
2291,305149.12
2292,406507.01
2293,459258.69
2294,403884.43
2295,450636.71
2296,280002.02
2297,307402.67
2298,320804.41
2299,385410.31
2300,319116.8
2301,278871.71
2302,231771.52
2303,242117.9
2304,248969.4
2305,186716.07
2306,186961.02
2307,185030.65
2308,223270.06
2309,282137.13
2310,224906.05
2311,192190.4
2312,175875.98
2313,174858.54
2314,177286.25
2315,172317.52
2316,189045.34
2317,178892.85
2318,173243.09
2319,175972.32
2320,182495.62
2321,255707.59
2322,167777.17
2323,182851.57
2324,166394.02
2325,218757.97
2326,166957.96
2327,209793.49
2328,214837.77
2329,187445.8
2330,179330.84
2331,346552.4
2332,406155.26
2333,311680.18
2334,260028.61
2335,246847.58
2336,337603.83
2337,203548.1
2338,291511.13
2339,230702.82
2340,382179.13
2341,226843.03
2342,242885.89
2343,223230.2
2344,237702.58
2345,248716.4
2346,219381.99
2347,197047.59
2348,229819.58
2349,154349.47
2350,281645.13
2351,252769.31
2352,254569.67
2353,207874.1
2354,125345.6
2355,159043.65
2356,148434.87
2357,198705.38
2358,194649.8
2359,124403.0
2360,119813.5
2361,137195.0
2362,270072.62
2363,139510.0
2364,146398.0
2365,223958.1
2366,191351.74
2367,223427.64
2368,202860.61
2369,231192.98
2370,170600.64
2371,170603.0
2372,168406.15
2373,261421.05
2374,296359.55
2375,250582.56
2376,271223.08
2377,358816.73
2378,134436.32
2379,199391.5
2380,142414.52
2381,156950.0
2382,181677.11
2383,220768.53
2384,240570.96
2385,149681.0
2386,138432.0
2387,131731.0
2388,101646.69
2389,127965.52
2390,133107.87
2391,132805.0
2392,116359.58
2393,165371.8
2394,144435.0
2395,199841.1
2396,146920.0
2397,197735.24
2398,125203.96
2399,63201.16
2400,54464.76
2401,117783.5
2402,135032.0
2403,135241.89
2404,143885.33
2405,159219.0
2406,136928.1
2407,129562.85
2408,131293.22
2409,127746.0
2410,162121.87
2411,123085.5
2412,156579.25
2413,137461.25
2414,132982.75
2415,131353.13
2416,131080.0
2417,127982.0
2418,123411.5
2419,132213.41
2420,127769.5
2421,146206.0
2422,119318.0
2423,133803.07
2424,151326.36
2425,170907.38
2426,130543.44
2427,135717.05
2428,172422.0
2429,117492.66
2430,131873.33
2431,115478.08
2432,134808.0
2433,140106.25
2434,141406.0
2435,153631.82
2436,108704.5
2437,112830.14
2438,124396.43
2439,113234.24
2440,126586.33
2441,110307.89
2442,103676.14
2443,113667.26
2444,124121.97
2445,84375.25
2446,131919.53
2447,216898.59
2448,147178.36
2449,117862.33
2450,151730.0
2451,123502.73
2452,212966.71
2453,97182.33
2454,115286.5
2455,107462.31
2456,140444.34
2457,117176.67
2458,110199.54
2459,112195.58
2460,145188.28
2461,117825.0
2462,135340.37
2463,119677.58
2464,162712.5
2465,131321.66
2466,118620.3
2467,157257.16
2468,86588.76
2469,92769.54
2470,183088.5
2471,212920.75
2472,177400.0
2473,118209.99
2474,102489.24
2475,236082.6
2476,111698.54
2477,131250.0
2478,164407.0
2479,123503.16
2480,135679.5
2481,120759.77
2482,135794.8
2483,119097.33
2484,123916.58
2485,124792.83
2486,149814.25
2487,181201.63
2488,158402.32
2489,145672.59
2490,150453.25
2491,91398.29
2492,182851.52
2493,134481.16
2494,178610.64
2495,97261.76
2496,218918.64
2497,146328.25
2498,115433.58
2499,92344.0
2500,126025.0
2501,133863.8
2502,149458.75
2503,98969.8
2504,192173.59
2505,214622.9
2506,264468.04
2507,311106.33
2508,263627.52
2509,224006.12
2510,236237.33
2511,186877.7
2512,216801.58
2513,217723.88
2514,231714.21
2515,147829.0
2516,156026.2
2517,133099.58
2518,136711.25
2519,225856.22
2520,208324.9
2521,191507.5
2522,220963.19
2523,135871.83
2524,136822.3
2525,144083.1
2526,136856.9
2527,115888.03
2528,130531.0
2529,132909.6
2530,114257.0
2531,246137.74
2532,229137.1
2533,197412.5
2534,249592.28
2535,298566.49
2536,227312.3
2537,234410.26
2538,188729.52
2539,187992.4
2540,176694.64
2541,181714.82
2542,156861.26
2543,129655.6
2544,132059.67
2545,131187.31
2546,139023.08
2547,138076.5
2548,149859.58
2549,160606.47
2550,381445.52
2551,141641.83
2552,121923.54
2553,88309.0
2554,129512.73
2555,106230.83
2556,101938.23
2557,115483.71
2558,158815.0
2559,138071.86
2560,127091.5
2561,145769.52
2562,134623.62
2563,145334.24
2564,168409.42
2565,123760.02
2566,146590.15
2567,131802.0
2568,190058.0
2569,189202.74
2570,122184.92
2571,166395.76
2572,181272.0
2573,253622.3
2574,295160.18
2575,124617.43
2576,130007.39
2577,156057.54
2578,100871.55
2579,81427.3
2580,133555.3
2581,134077.55
2582,115029.5
2583,298852.5
2584,160420.03
2585,175987.64
2586,205647.46
2587,205103.96
2588,156130.9
2589,145568.7
2590,227654.88
2591,213163.4
2592,230759.02
2593,243766.81
2594,176649.67
2595,211242.56
2596,325218.44
2597,184620.42
2598,270533.67
2599,321153.05
2600,165795.46
2601,131182.36
2602,84094.71
2603,92956.5
2604,87595.0
2605,82303.93
2606,144286.0
2607,175330.5
2608,201380.5
2609,169692.68
2610,118038.0
2611,161137.93
2612,154825.0
2613,127835.5
2614,125217.99
2615,148669.5
2616,139060.75
2617,175053.74
2618,181391.5
2619,235923.71
2620,188706.15
2621,185252.24
2622,190452.52
2623,245314.11
2624,277067.63
2625,324767.57
2626,163611.1
2627,186274.15
2628,407839.99
2629,549297.29
2630,352404.55
2631,460209.55
2632,403412.5
2633,309236.81
2634,377847.01
2635,148909.37
2636,196978.52
2637,162593.3
2638,260940.15
2639,181376.3
2640,147868.0
2641,109874.58
2642,190311.95
2643,107979.43
2644,126452.64
2645,95265.0
2646,91611.5
2647,99704.5
2648,134592.1
2649,135475.48
2650,154306.85
2651,151947.22
2652,457964.51
2653,262016.75
2654,249364.72
2655,355727.29
2656,329628.53
2657,317740.15
2658,269163.73
2659,297845.2
2660,324578.51
2661,331107.3
2662,336233.13
2663,281544.92
2664,275510.41
2665,311484.14
2666,279365.96
2667,170106.91
2668,180876.66
2669,177979.47
2670,290284.69
2671,180608.01
2672,179045.8
2673,207061.31
2674,203476.58
2675,167462.07
2676,185690.23
2677,196600.4
2678,255629.46
2679,285686.02
2680,270562.06
2681,410977.97
2682,334515.21
2683,518872.7
2684,307289.26
2685,351980.08
2686,263719.37
2687,323891.55
2688,234481.35
2689,215557.3
2690,500716.2
2691,183318.37
2692,135450.89
2693,189750.39
2694,126729.57
2695,192478.96
2696,184973.79
2697,192529.67
2698,195779.0
2699,180800.32
2700,165921.94
2701,146813.15
2702,117769.82
2703,137694.61
2704,138720.1
2705,126069.57
2706,118371.0
2707,122911.51
2708,133225.87
2709,115329.0
2710,126744.33
2711,281412.96
2712,365476.92
2713,177629.52
2714,151528.86
2715,173672.05
2716,165360.76
2717,182736.57
2718,248045.03
2719,155605.0
2720,170789.97
2721,142691.0
2722,160018.38
2723,144823.26
2724,130058.5
2725,134592.75
2726,144398.25
2727,166490.0
2728,166413.34
2729,149100.9
2730,143756.25
2731,118845.0
2732,118479.0
2733,157506.4
2734,141401.05
2735,133181.5
2736,141296.04
2737,122872.5
2738,134057.46
2739,157457.5
2740,130991.1
2741,144493.12
2742,150371.37
2743,150521.0
2744,144350.0
2745,135523.25
2746,134102.34
2747,155256.5
2748,124198.3
2749,129622.75
2750,130970.25
2751,132229.5
2752,237194.01
2753,151731.93
2754,199577.22
2755,123527.37
2756,99287.41
2757,76399.05
2758,89765.83
2759,158044.25
2760,145109.02
2761,144269.25
2762,143911.25
2763,184467.4
2764,171839.3
2765,270724.26
2766,143228.58
2767,90947.04
2768,129434.17
2769,122821.2
2770,151653.0
2771,121372.08
2772,126124.25
2773,145015.97
2774,138581.34
2775,136758.34
2776,149323.22
2777,152387.87
2778,127192.56
2779,123672.8
2780,107647.36
2781,104905.88
2782,97394.26
2783,110386.01
2784,129136.5
2785,134534.6
2786,81800.11
2787,118203.0
2788,89502.54
2789,220105.24
2790,91371.39
2791,116768.85
2792,89200.03
2793,164645.74
2794,107319.93
2795,117343.5
2796,109907.37
2797,190802.14
2798,130288.32
2799,118705.69
2800,70877.48
2801,112812.38
2802,140139.66
2803,161501.2
2804,146755.54
2805,94438.21
2806,93373.0
2807,153679.02
2808,144710.87
2809,135057.5
2810,135208.0
2811,161980.34
2812,145531.87
2813,146750.84
2814,160776.3
2815,102727.08
2816,257021.58
2817,130770.5
2818,133108.5
2819,176228.7
2820,128380.9
2821,107656.97
2822,185066.66
2823,230454.64
2824,177268.02
2825,148657.37
2826,131875.31
2827,143495.0
2828,207018.83
2829,174951.7
2830,230457.32
2831,191328.75
2832,221122.46
2833,295965.59
2834,214276.14
2835,222802.26
2836,190272.1
2837,166127.4
2838,139582.82
2839,179972.49
2840,192878.1
2841,203958.68
2842,221108.77
2843,150230.83
2844,158801.28
2845,124357.5
2846,210884.28
2847,201305.0
2848,229587.3
2849,212247.52
2850,285128.58
2851,235179.56
2852,232760.8
2853,231182.25
2854,141478.0
2855,191425.02
2856,210894.15
2857,188669.7
2858,196294.25
2859,146481.43
2860,124124.0
2861,126867.67
2862,191553.89
2863,123480.25
2864,261141.31
2865,140714.16
2866,138345.29
2867,98594.86
2868,115535.2
2869,125105.28
2870,172788.74
2871,112002.68
2872,63897.55
2873,106552.66
2874,142678.84
2875,120151.97
2876,158532.47
2877,145342.08
2878,167397.06
2879,144878.34
2880,108780.0
2881,147623.48
2882,164721.19
2883,166791.45
2884,180852.83
2885,183663.09
2886,193047.5
2887,105216.3
2888,126456.97
2889,65016.19
2890,87850.0
2891,135987.75
2892,66850.41
2893,109592.06
2894,65812.15
2895,307418.08
2896,286103.99
2897,202010.0
2898,153956.01
2899,231752.82
2900,157768.5
2901,206510.88
2902,188763.07
2903,348344.49
2904,360056.54
2905,115065.46
2906,203747.95
2907,116243.5
2908,128583.0
2909,142755.93
2910,84230.11
2911,84242.82
2912,152845.0
2913,90779.11
2914,81118.04
2915,83532.11
2916,83617.53
2917,148249.59
2918,111882.5
2919,232807.77
